x,101010780,101020597,101022928,101025833,101034439,101034562,101034567,120819739,120819920,120819932,120852397,120852693
101010780,0.0,0.3223746149705804,0.014025327158416154,1.8719310046690039,1.8214138044164565,1.9547848883032626,1.8251649376641608,1.2076007744848605,1.329797861496101,1.2074958931300617,1.725758679018295,1.725758679018295
101020597,0.3223746149705804,0.0,0.33156703627745876,1.7507538327673784,1.6976431751328258,1.837142696486145,1.7007793892446044,1.2112173216169968,1.397360206232053,1.2586270844063443,1.5963439319349877,1.5963439319349877
101022928,0.014025327158416154,0.33156703627745876,0.0,1.873256337020011,1.8234253743462048,1.956508265595073,1.8271607841885447,1.208607401699746,1.3297158466512604,1.2075128758013016,1.727667659002952,1.727667659002952
101025833,1.8719310046690039,1.7507538327673784,1.873256337020011,0.0,0.12375996614308804,1.0055622232417833,0.11779184014716045,2.0771458253244464,2.446618235806527,2.1914088168600556,1.0158799999962498,1.0158799999962498
101034439,1.8214138044164565,1.6976431751328258,1.8234253743462048,0.12375996614308804,0.0,1.007282924504594,0.007610625667522055,2.035853065816193,2.395133729720315,2.1471505937306703,1.0147290205489325,1.0147290205489325
101034562,1.9547848883032626,1.837142696486145,1.956508265595073,1.0055622232417833,1.007282924504594,0.0,1.0069034880250873,1.8794757776842246,2.2892317173127026,2.006486528313449,0.34933694863811776,0.34933694863811776
101034567,1.8251649376641608,1.7007793892446044,1.8271607841885447,0.11779184014716045,0.007610625667522055,1.0069034880250873,0.0,2.038793542660107,2.3986786463972236,2.150508770492592,1.014558411470546,1.014558411470546
120819739,1.2076007744848605,1.2112173216169968,1.208607401699746,2.0771458253244464,2.035853065816193,1.8794757776842246,2.038793542660107,0.0,0.6514629151848591,0.2236622558976998,1.678481406155671,1.678481406155671
120819920,1.329797861496101,1.397360206232053,1.3297158466512604,2.446618235806527,2.395133729720315,2.2892317173127026,2.3986786463972236,0.6514629151848591,0.0,0.4733402851966836,2.1220528628169832,2.1220528628169832
120819932,1.2074958931300617,1.2586270844063443,1.2075128758013016,2.1914088168600556,2.1471505937306703,2.006486528313449,2.150508770492592,0.2236622558976998,0.4733402851966836,0.0,1.8171084310060863,1.8171084310060863
120852397,1.725758679018295,1.5963439319349877,1.727667659002952,1.0158799999962498,1.0147290205489325,0.34933694863811776,1.014558411470546,1.678481406155671,2.1220528628169832,1.8171084310060863,0.0,0.0
120852693,1.725758679018295,1.5963439319349877,1.727667659002952,1.0158799999962498,1.0147290205489325,0.34933694863811776,1.014558411470546,1.678481406155671,2.1220528628169832,1.8171084310060863,0.0,0.0
